Age,Monthly_Salary,Years_at_Company,Work_Life_Balance,Job_Involvement,Overtime,Hours_Worked_Per_Week,Distance_from_Home,Attrition
39,57693,33,2,3,0,40,33,0
44,104533,12,1,4,0,69,56,1
30,120019,29,2,3,1,59,47,1
50,107165,27,2,3,0,53,56,0
51,54337,21,4,2,0,55,16,0
58,37060,23,1,3,0,31,18,0
52,193865,29,3,1,1,63,38,1
18,186353,37,3,3,1,45,21,0
38,192832,19,4,2,0,31,29,0
23,68993,5,3,3,0,41,36,0
45,99459,32,2,2,0,36,51,1
34,185871,37,3,2,0,43,39,0
22,127606,14,4,2,0,61,56,1
48,135600,14,2,2,0,36,37,1
22,25322,31,2,4,0,65,15,0
55,190947,13,4,2,0,64,23,0
20,58438,7,4,4,1,47,59,0
40,196221,35,2,3,1,61,50,1
54,99369,21,4,3,1,42,54,0
54,38134,37,1,3,1,39,14,0
27,27575,19,3,3,0,76,43,0
27,96899,23,4,2,0,41,39,0
36,108307,20,4,2,0,32,22,0
34,114265,27,2,3,0,51,29,0
38,186852,22,3,2,0,49,23,0
31,39812,23,3,3,0,38,42,0
26,64522,38,3,2,0,39,43,0
63,108383,22,1,1,1,73,30,1
18,44932,3,4,2,0,79,55,1
62,68966,3,3,4,0,79,7,0
30,65580,29,2,3,1,31,3,0
21,191162,27,3,2,1,54,4,0
18,128113,30,1,2,0,73,36,1
57,46199,32,1,3,1,77,30,1
49,123528,18,2,4,1,36,39,1
51,164909,9,2,3,0,32,44,0
45,195231,24,2,4,0,34,52,0
48,32688,36,3,3,0,46,12,0
25,160859,12,3,2,0,53,39,0
56,185829,5,3,3,1,36,9,0
43,110640,29,3,3,0,75,33,0
51,80539,22,3,2,0,44,45,0
20,151135,35,2,4,0,60,35,0
29,97688,15,3,2,1,42,57,1
18,104732,7,4,1,1,66,17,1
61,194853,15,3,2,0,33,2,0
22,166031,10,3,3,0,40,55,0
47,182352,0,4,4,0,64,25,0
47,195330,21,3,1,1,43,35,1
34,178539,17,2,3,0,47,52,0
64,167128,35,3,2,0,37,26,0
40,23135,10,3,3,1,62,5,0
32,37564,19,4,2,0,38,4,0
54,83258,9,1,2,0,56,18,0
38,123813,9,3,3,0,77,1,0
31,47462,36,3,2,0,77,29,0
19,76682,21,3,2,1,65,30,1
28,22728,10,1,2,1,50,42,1
56,158703,34,3,2,0,77,21,0
55,161956,8,2,2,0,65,35,1
51,44974,14,3,3,0,48,43,0
55,135092,18,4,2,0,47,23,0
51,121177,36,2,3,0,43,35,0
35,133795,5,4,4,0,55,56,0
47,187108,35,3,2,1,32,26,0
32,104614,4,2,4,1,64,24,1
44,161346,2,2,2,0,67,1,1
51,169923,9,2,1,0,61,13,1
55,81816,12,3,3,0,33,16,0
50,68526,3,3,2,0,76,20,0
41,73467,39,4,3,0,33,29,0
32,136609,32,2,2,1,42,40,1
47,144420,33,3,3,0,53,30,0
59,99430,35,1,1,0,38,21,0
34,46965,32,2,4,1,52,44,1
22,181630,20,2,2,0,38,13,0
46,79807,38,3,3,0,78,10,0
21,72520,4,3,3,0,79,10,0
27,195017,12,3,1,1,79,5,1
34,150030,39,2,2,0,56,21,0
27,118983,16,3,2,1,38,27,0
34,142194,9,4,3,0,58,16,0
37,102667,9,2,3,1,63,14,1
41,168777,1,3,2,0,74,37,1
22,149335,37,2,3,1,51,45,1
51,199782,20,2,2,1,68,6,1
23,65110,0,4,3,0,39,40,0
19,151032,29,2,3,1,47,3,0
30,24789,17,3,2,0,76,13,0
60,20533,34,2,2,1,78,11,1
60,70970,38,1,3,0,46,13,0
28,48776,21,4,4,0,67,32,0
64,199374,2,3,4,0,37,35,0
40,38725,5,3,2,0,60,48,0
33,84367,35,3,4,0,72,10,0
48,92230,15,4,2,1,79,44,1
28,90542,2,3,3,1,54,4,0
33,112534,35,4,1,0,51,51,0
25,122849,10,2,4,0,64,46,1
21,193500,16,4,3,1,50,18,0
57,115623,18,3,4,1,42,7,0
21,123211,7,4,3,0,69,5,0
42,24485,13,4,1,0,46,40,0
20,86771,25,1,3,0,35,10,0
49,194746,24,4,2,0,74,27,0
20,117519,9,3,3,0,63,18,0
44,86681,31,3,2,1,69,13,1
46,174876,14,1,3,0,42,28,0
49,198316,3,4,1,0,44,20,0
36,21475,27,3,2,0,30,42,0
38,146803,3,4,4,0,47,18,0
22,72073,12,2,2,1,40,38,1
35,30047,11,3,3,0,78,14,0
45,146104,14,3,2,1,73,41,1
59,115957,28,4,3,0,57,36,0
39,113491,22,3,1,1,33,42,1
38,107599,12,3,4,1,62,39,1
23,68444,37,4,3,1,62,56,1
18,172871,34,3,2,0,76,31,1
22,106858,39,3,4,1,44,31,0
58,131897,11,3,3,0,66,3,0
29,195311,29,1,1,0,60,54,1
43,123351,4,3,4,0,53,42,0
63,77895,1,3,2,1,37,18,1
51,128500,29,3,3,0,76,23,0
31,192015,34,3,4,0,62,25,0
43,82559,9,4,2,1,76,27,1
62,175075,8,3,2,0,46,57,0
44,173573,16,2,4,0,31,35,0
26,51092,37,3,3,0,58,56,0
43,49768,29,3,3,0,34,12,0
64,54604,34,1,2,0,69,47,1
39,107824,6,3,3,1,71,4,0
64,66760,11,3,3,1,61,21,0
47,26476,33,3,2,1,74,22,1
60,149416,2,3,4,0,61,51,1
34,118138,32,3,3,1,67,10,0
43,127620,39,4,3,0,67,20,0
53,136070,12,4,2,0,47,12,0
18,95498,10,3,2,0,40,2,0
25,48439,39,3,2,0,57,55,0
52,23400,19,4,3,0,55,27,0
32,109976,30,3,3,0,66,21,0
64,149418,32,3,4,1,70,26,0
39,44610,33,4,3,0,73,29,0
31,71356,8,4,3,0,51,16,0
43,180647,6,3,3,1,57,51,0
45,39728,8,3,3,1,73,35,1
40,137702,25,3,4,0,34,43,0
31,49067,1,2,4,1,32,7,1
41,65262,4,3,4,1,64,51,1
19,21628,1,3,1,0,75,48,1
62,125068,9,3,1,1,75,10,1
43,95057,30,4,2,1,63,4,1
31,124049,32,3,4,0,74,10,0
24,176452,5,3,3,0,44,37,0
20,79853,13,3,3,0,75,13,0
64,179995,13,2,2,0,52,41,1
40,54058,14,2,4,0,64,20,0
63,76162,32,3,4,0,43,7,0
60,114416,30,2,4,1,52,2,0
64,170042,16,4,3,0,67,19,0
62,58891,14,4,2,0,69,42,1
35,156002,19,2,3,0,38,55,0
55,186390,20,3,3,1,44,52,0
52,70107,28,2,4,0,66,56,1
32,81953,8,2,3,0,73,8,0
42,128433,28,4,4,1,73,35,1
54,69108,33,2,2,0,73,59,1
45,52574,8,4,1,1,38,25,0
27,125287,29,3,3,1,61,46,1
56,160929,16,3,2,1,46,23,0
34,174585,3,2,3,0,32,30,0
56,120434,39,3,4,1,76,8,0
39,43593,31,3,3,0,76,42,0
43,108219,31,2,3,0,41,17,0
61,122044,6,2,4,0,67,18,0
42,169956,37,4,3,0,62,31,0
34,78986,31,3,3,1,62,50,1
30,156379,4,4,2,0,56,16,0
37,32904,2,3,1,0,44,52,1
42,125071,19,3,3,0,33,16,0
21,114714,16,4,3,0,59,36,0
27,164654,15,3,4,0,46,18,0
20,77965,10,1,4,0,70,37,1
58,121448,12,2,3,0,32,56,0
62,159097,17,4,3,0,63,32,0
35,192686,13,3,3,1,58,34,0
64,195016,33,3,3,0,73,37,0
53,104724,11,1,3,0,45,55,0
64,27604,21,3,2,0,54,35,0
39,178362,20,3,3,0,40,12,0
51,27871,25,3,3,0,54,5,0
64,122318,38,2,2,0,42,31,1
25,96981,1,4,3,1,32,50,1
57,96574,15,3,3,0,49,23,0
61,131376,33,3,2,0,50,43,0
36,131358,10,3,3,1,76,49,1
59,154577,18,3,3,1,78,30,0
58,192550,29,3,2,0,73,37,1
54,104605,6,3,4,0,44,30,0
23,165490,26,3,3,0,37,33,0
43,36411,21,3,4,1,75,17,0
51,118569,16,4,3,1,68,37,1
62,29498,14,3,2,1,59,4,0
23,76257,8,3,2,0,47,48,0
54,106995,11,4,3,0,37,7,0
50,173275,7,3,2,0,39,1,0
39,113566,1,3,3,1,69,36,1
38,135498,15,2,3,0,76,11,0
23,106596,2,4,1,0,48,55,1
23,66917,30,3,3,1,38,26,0
21,145154,25,3,3,0,38,7,0
47,40930,1,3,4,0,57,9,0
28,99029,29,3,4,0,48,46,0
47,33638,12,4,3,0,60,5,0
48,25724,36,4,3,1,77,19,0
41,85738,13,1,3,0,72,43,1
26,118705,0,3,2,0,55,15,0
20,153099,31,3,4,0,57,49,0
48,165879,5,4,3,0,60,23,0
57,113962,21,1,1,1,41,31,1
54,83109,10,4,4,0,67,51,0
53,61849,22,3,3,0,44,42,0
41,20178,13,4,3,0,32,40,0
48,25817,13,2,4,1,58,55,1
23,92721,19,4,3,0,37,34,0
19,145762,6,2,3,0,31,59,0
37,23984,18,3,2,0,32,20,0
45,84096,25,4,3,1,59,20,0
28,106941,21,4,3,0,62,17,0
21,107432,5,3,3,0,65,23,0
32,165707,12,3,2,0,50,10,0
23,129914,9,2,3,1,64,17,1
47,182414,18,1,4,1,45,53,1
55,74680,30,1,2,0,39,43,1
19,130326,9,3,2,0,73,23,0
32,149094,36,1,3,0,30,36,0
28,27988,12,2,3,0,30,9,0
25,52070,16,2,3,1,61,21,1
43,117491,4,3,2,1,69,2,1
62,98132,20,3,4,0,46,59,0
61,43659,38,3,3,0,35,43,0
22,95952,19,3,3,0,34,42,0
23,170243,6,3,2,0,70,5,0
43,73778,14,4,3,0,56,41,0
21,118113,14,3,3,0,63,12,0
36,42736,22,3,4,1,30,17,0
37,77781,32,3,3,0,67,45,0
50,124192,1,3,4,1,61,28,1
37,55126,31,3,3,0,62,42,0
29,146734,14,4,2,1,70,10,1
64,49652,6,4,1,0,48,9,0
18,25390,8,3,3,1,44,58,0
43,106136,27,3,4,1,39,6,0
31,85942,21,2,2,0,71,14,1
55,73492,2,4,4,0,55,36,0
54,118300,1,4,2,0,48,27,0
28,118531,21,4,3,1,66,48,1
53,131473,24,3,3,1,31,46,0
30,104104,24,2,1,0,37,9,0
60,95969,31,4,2,0,70,32,1
20,147633,6,4,3,0,40,56,0
50,142439,30,3,3,0,71,6,0
23,68481,36,4,2,1,34,32,1
27,48612,3,3,3,0,40,44,0
22,107743,32,4,4,0,45,12,0
40,161867,14,4,3,1,64,44,1
27,37564,8,2,3,0,56,14,0
61,68603,5,3,2,0,40,49,0
19,193071,30,2,4,0,65,40,1
30,120403,33,2,1,1,59,15,1
57,151585,37,3,4,0,79,10,0
19,31324,12,3,1,1,32,45,1
37,35491,35,4,3,0,67,26,0
18,99229,31,1,2,0,53,1,0
54,54600,21,1,3,0,34,36,0
26,84179,28,4,3,0,42,52,0
34,161944,10,2,4,0,72,54,1
26,194130,5,1,2,0,51,20,0
28,150047,4,3,3,0,63,16,0
32,31358,0,2,3,0,52,55,1
41,91343,38,1,2,0,73,15,1
55,46503,9,3,3,0,43,2,0
52,72268,9,2,2,0,45,34,1
47,67905,23,4,3,0,68,2,0
48,82668,6,3,3,1,71,29,0
22,173306,21,2,3,1,45,39,1
61,182047,20,4,3,1,35,44,0
31,108104,21,4,3,1,38,52,0
28,48106,32,1,3,1,57,59,1
26,78438,24,2,4,1,31,10,0
51,68397,30,3,4,0,72,31,0
29,187496,15,3,3,0,79,46,0
52,71275,14,1,4,0,48,14,0
52,74034,28,3,4,1,69,43,1
18,167089,18,4,2,0,56,29,0
57,99372,16,4,3,1,44,5,0
39,99722,25,3,4,0,41,33,0
46,54432,35,2,2,1,70,13,1
25,173829,35,3,2,1,50,50,1
28,67188,34,1,3,0,79,8,0
58,148161,39,2,2,1,30,9,1
54,51116,22,2,2,0,46,29,0
31,187788,8,2,3,0,74,30,0
47,78738,33,2,3,0,42,13,0
52,40456,17,3,2,0,56,53,0
38,154706,15,3,3,0,62,5,0
54,69366,31,4,4,0,32,25,0
22,146934,27,4,2,1,63,45,1
36,40856,31,3,2,0,78,35,1
31,80615,17,3,3,1,40,56,0
43,103126,33,4,2,1,50,57,1
21,94137,28,1,3,0,48,29,0
42,89005,20,3,3,1,52,55,0
62,175863,0,2,3,0,79,56,1
59,57615,15,3,3,0,40,13,0
42,20348,32,4,3,0,77,59,0
35,56419,20,2,4,0,79,46,1
57,153950,34,1,3,1,48,42,1
25,31857,26,3,2,1,43,27,0
56,123053,19,3,3,0,36,43,0
57,195101,30,4,4,0,61,47,0
31,129608,15,1,2,1,77,22,1
49,45658,13,2,2,1,39,52,1
55,43267,31,3,4,1,59,20,0
50,130998,31,1,2,0,73,12,1
40,99889,1,4,3,0,77,2,0
32,145513,21,3,1,0,30,33,0
50,143892,36,3,2,0,36,14,0
42,73416,16,4,2,1,33,11,0
34,181439,31,3,4,0,41,28,0
50,168304,37,3,2,1,74,43,1
64,79048,16,2,2,0,73,13,1
19,69357,33,2,1,0,41,9,0
31,177540,6,3,3,0,67,43,0
57,41497,28,4,4,0,40,28,0
57,134009,16,4,2,1,79,58,1
56,26258,23,2,3,1,34,12,0
23,75959,7,4,2,0,65,29,0
23,54902,22,3,2,1,74,14,1
20,35454,32,2,3,0,60,38,0
24,57606,28,2,4,0,77,23,0
25,74969,18,3,3,0,50,46,0
59,106465,4,4,3,0,77,35,0
32,151857,36,3,2,0,60,21,0
64,93679,22,3,3,0,77,43,0
46,109628,25,1,3,0,57,29,0
50,198890,23,3,2,1,77,31,1
47,138785,20,3,3,0,76,38,0
56,33635,32,1,2,1,78,31,1
44,96518,25,4,4,0,59,10,0
53,33409,9,1,4,0,62,5,0
46,199828,28,3,3,0,75,46,0
55,38541,34,3,4,1,38,44,0
50,78022,27,4,4,0,59,19,0
54,89064,11,3,1,0,78,47,1
44,187399,6,3,4,1,62,40,1
50,197960,15,3,3,1,35,52,0
21,44946,19,4,4,1,47,46,0
39,117616,28,4,2,0,73,24,0
19,121241,34,2,4,1,59,43,1
27,149622,27,4,2,0,31,55,0
22,175628,6,4,4,1,51,48,0
27,123445,21,1,3,1,37,36,1
50,135409,13,2,2,0,51,7,0
55,147280,35,4,3,0,66,35,0
30,135611,9,3,3,0,65,2,0
48,41775,1,2,4,1,56,40,1
64,151907,21,2,1,1,59,53,1
53,186819,15,2,3,0,51,30,0
62,194357,34,3,3,1,60,39,0
41,195956,39,4,2,0,35,44,0
32,167176,10,3,3,0,59,57,0
46,34927,32,3,2,0,39,49,0
25,155593,33,2,3,1,35,25,0
22,64086,32,3,4,0,74,41,0
46,165352,18,3,2,0,31,6,0
64,83266,19,2,4,1,72,30,1
21,181825,9,4,3,0,59,32,0
29,114971,18,4,3,1,51,38,0
62,179149,11,3,1,0,68,11,0
19,135210,9,3,2,0,78,41,1
44,188417,6,3,2,0,32,40,0
48,182108,39,1,2,0,71,29,1
53,171074,10,3,3,0,39,48,0
53,68440,15,3,3,1,56,33,0
43,190470,32,2,2,1,33,2,1
60,137771,37,4,3,0,74,13,0
44,91466,16,3,2,0,61,40,1
22,98924,24,3,4,1,65,6,0
37,141411,30,4,3,0,61,20,0
28,73965,0,3,2,1,77,35,1
27,39691,38,1,1,1,61,41,1
57,89178,19,1,3,1,61,11,1
55,39201,8,3,2,1,73,18,1
23,27421,1,2,2,1,68,12,1
25,125351,0,3,3,1,48,40,1
40,164626,38,4,3,0,77,10,0
64,91124,4,3,1,1,56,12,0
43,109307,11,3,4,0,74,14,0
63,111360,13,4,1,0,35,55,0
60,94852,38,3,2,1,56,29,0
29,80245,31,3,2,1,31,9,0
43,128153,39,4,4,0,44,17,0
30,65562,8,3,3,0,41,53,0
57,179306,32,2,3,1,54,58,1
35,105322,24,4,2,0,77,3,0
42,166401,37,1,3,0,78,36,1
50,166770,13,3,1,0,57,28,0
64,198681,8,2,4,0,73,46,1
57,36548,26,4,3,0,45,16,0
60,190829,18,3,3,0,45,51,0
29,85234,24,3,4,1,55,42,0
61,38340,31,2,3,0,66,44,1
53,89396,21,4,1,0,61,5,0
21,104695,28,2,2,0,74,7,1
22,178937,27,4,2,0,69,32,1
54,164815,12,3,4,0,55,21,0
25,98254,27,3,2,0,67,3,0
59,130192,2,4,1,1,72,48,1
45,146658,29,1,2,1,37,1,1
48,45530,10,3,2,1,62,23,1
26,79003,1,2,3,1,41,1,1
46,52908,8,2,2,0,67,52,1
31,135407,32,4,4,0,64,44,0
57,87186,25,4,2,0,52,46,0
58,60653,15,4,2,1,30,33,1
39,150503,24,4,3,0,72,13,0
28,198104,0,4,1,0,40,3,0
40,53783,20,4,1,0,65,51,1
18,73535,19,2,2,0,32,55,1
63,126838,4,1,3,1,55,35,1
54,108273,16,2,3,0,74,8,0
38,45551,39,2,2,0,37,31,1
43,63543,37,4,3,0,33,44,0
63,170576,0,4,3,0,55,34,0
53,167443,12,3,3,0,71,55,0
40,70975,17,1,2,0,74,22,1
18,49036,3,3,2,0,66,2,0
57,101083,13,4,2,0,55,15,0
32,73756,4,4,3,0,76,36,0
38,112739,32,3,4,0,46,25,0
64,144348,25,3,3,0,74,27,0
26,29305,3,3,4,0,77,24,0
26,86436,29,2,2,1,79,2,1
27,23747,16,4,3,0,54,56,0
43,196096,27,3,3,1,60,59,0
58,43245,5,4,2,0,75,35,1
52,154175,26,4,3,1,42,19,0
42,134938,35,3,2,0,64,12,0
43,180649,6,3,3,0,39,44,0
28,159559,0,2,2,0,42,35,1
55,115559,9,2,2,0,30,14,0
19,65567,12,4,4,0,57,37,0
24,131709,31,3,3,0,43,55,0
35,136322,13,3,3,0,73,15,0
44,140717,32,4,1,0,49,43,0
51,156687,29,3,2,0,34,36,0
44,96004,8,4,3,0,36,49,0
34,30879,5,1,3,0,33,55,0
60,117491,9,3,2,0,54,21,0
61,164150,10,1,4,0,41,56,0
41,24590,38,4,3,0,73,21,0
42,30910,19,3,4,0,79,19,0
24,183048,24,3,3,0,74,28,0
23,41574,11,3,1,0,56,19,0
41,191724,21,4,1,0,53,40,0
50,53430,11,3,2,1,54,47,1
46,75627,13,2,3,0,45,41,0
60,72239,35,4,4,0,56,49,0
39,73913,13,4,3,1,57,30,0
43,118972,1,2,4,1,65,56,1
45,113276,1,3,2,1,30,57,1
38,160549,5,3,2,0,75,20,0
24,72772,24,3,2,0,57,25,0
34,85696,2,3,2,1,44,2,1
37,194430,22,2,4,1,60,38,1
58,195277,8,3,2,1,47,16,0
37,120837,30,4,3,1,43,40,0
39,173966,27,1,1,1,64,16,1
45,122750,24,3,3,0,50,31,0
57,133572,34,4,1,0,67,8,0
24,22918,0,2,4,1,76,4,1
18,131683,1,4,3,0,42,6,0
49,45629,14,2,3,0,38,55,0
30,36699,39,1,3,0,66,28,0
47,132436,15,3,2,0,39,19,0
40,73984,22,4,3,1,57,45,0
36,71363,34,2,4,1,58,44,1
49,27069,7,1,2,1,62,8,1
47,126815,6,3,3,1,73,48,1
46,124726,20,2,2,0,58,16,0
62,90063,34,2,3,0,68,35,1
46,39099,38,4,3,0,31,34,0
47,35622,36,3,2,0,31,15,0
33,177353,32,4,3,0,40,55,0
57,59433,36,3,2,0,74,18,0
36,59875,34,2,3,0,73,14,0
35,149381,17,3,3,0,49,44,0
18,156204,18,4,4,0,47,5,0
31,114932,9,3,4,0,52,58,0
64,78016,3,2,3,0,77,48,1
19,194311,29,4,3,0,53,12,0
45,80891,32,3,2,0,32,8,0
47,126966,3,2,3,0,39,12,0
55,113343,8,4,3,0,61,36,0
21,59550,16,2,2,0,63,28,1
18,137295,38,4,3,1,55,30,0
25,47196,23,3,2,0,65,40,1
46,73849,38,3,2,0,77,20,0
56,67358,12,3,1,1,45,28,0
20,59513,25,2,2,0,42,30,0
49,190100,18,2,2,0,71,28,1
27,100481,16,3,3,1,46,17,0
27,108915,29,2,3,0,61,2,0
36,144790,25,1,3,0,60,49,0
63,58877,12,3,1,0,40,59,0
51,173897,17,3,1,0,67,16,0
50,86451,20,2,2,0,76,8,1
40,43848,33,3,1,0,70,20,0
45,164741,8,1,2,0,48,27,0
49,29875,29,4,3,0,32,59,0
24,100389,28,2,3,0,54,9,0
46,87961,28,4,3,0,67,22,0
25,117976,18,2,3,0,70,23,0
18,184265,7,3,3,0,64,45,0
20,120091,16,4,4,0,74,2,0
41,36552,11,4,4,0,67,35,0
40,184354,14,4,2,0,46,22,0
25,187275,4,4,3,1,40,31,0
64,148682,33,4,4,0,65,22,0
54,116338,2,4,2,1,45,34,1
20,96105,4,4,4,0,71,16,0
50,110802,33,3,4,1,71,12,0
45,88740,8,3,3,0,51,39,0
64,93301,23,3,3,0,64,36,0
25,176000,4,2,3,0,51,6,0
51,199982,26,3,2,0,79,28,0
52,34679,19,2,2,0,45,2,0
49,119421,1,3,2,0,65,40,1
41,54173,22,1,3,0,37,8,0
31,64899,33,3,4,0,62,54,0
49,67865,28,3,2,0,57,35,0
63,58182,34,2,3,0,50,22,0
60,59109,29,3,1,1,30,21,0
33,155246,2,3,2,0,78,34,1
21,168133,9,3,3,0,34,53,0
54,127046,33,3,3,0,36,34,0
38,85524,0,3,3,1,52,29,0
31,98812,5,1,3,0,43,53,0
48,138942,5,4,4,0,62,33,0
35,130572,15,3,3,1,55,33,0
24,179553,0,3,2,0,43,14,0
27,71938,4,2,3,0,59,17,0
24,182348,24,3,3,0,39,12,0
50,84850,26,4,3,1,45,55,0
40,146193,37,2,3,0,77,26,0
38,181673,25,3,2,1,55,42,1
36,70324,15,2,2,1,47,31,1
36,172336,25,4,2,1,79,5,1
53,99426,36,3,3,1,70,8,0
46,197384,27,4,3,0,48,26,0
35,62852,27,4,4,0,74,51,0
19,198979,29,4,3,1,54,3,0
18,137503,12,2,1,0,42,16,0
64,172130,24,1,2,1,71,55,1
22,101657,18,2,4,0,73,25,0
37,123500,12,3,4,0,70,25,0
28,57352,10,4,2,0,51,56,0
59,25021,22,4,3,1,38,31,0
19,42614,13,2,2,0,49,54,1
20,79131,9,2,2,0,59,11,0
40,194022,33,4,2,0,39,1,0
29,130813,39,3,3,0,47,45,0
37,194492,22,4,3,1,71,16,0
22,22631,39,1,3,0,68,3,0
54,157417,20,3,4,1,33,18,0
55,126400,19,1,4,0,34,24,0
47,67674,31,3,2,0,71,24,0
26,150323,13,3,3,0,79,31,0
51,46844,23,3,3,1,77,53,1
61,91836,17,4,4,0,49,7,0
52,124148,29,4,2,1,32,38,1
39,25362,27,4,3,0,52,25,0
61,28097,13,1,4,0,60,4,0
41,156671,20,3,3,0,31,16,0
34,198445,33,3,3,0,45,59,0
27,24258,4,1,4,0,33,12,0
47,111066,30,4,3,0,54,11,0
63,92176,2,2,3,0,44,26,0
40,57056,22,4,4,0,34,48,0
49,37261,38,1,3,1,73,49,1
34,139173,29,3,3,0,67,52,0
34,71696,29,3,3,1,70,21,0
31,188899,35,3,3,0,69,19,0
26,35141,37,3,3,0,77,52,0
57,177824,6,3,3,1,61,39,1
19,109084,4,3,3,0,35,47,0
62,120904,5,2,4,0,79,33,1
42,113219,13,4,3,0,68,17,0
56,72680,10,4,3,0,76,51,0
26,38792,36,2,3,0,58,42,0
39,188700,1,4,2,0,32,15,0
60,128469,30,4,4,0,52,53,0
63,73100,26,4,3,0,77,55,0
21,144118,15,1,3,0,75,37,1
43,151839,1,3,2,0,70,1,1
46,46992,25,2,2,1,63,19,1
62,148468,15,3,4,0,62,22,0
51,49570,8,3,4,0,71,33,0
40,139571,8,4,4,0,60,46,0
54,106126,4,4,2,1,65,54,1
28,125389,35,3,3,0,62,20,0
23,81580,6,1,2,0,46,28,0
35,20744,31,3,3,0,71,31,0
38,171630,28,2,2,1,60,16,1
59,52259,36,3,3,1,79,28,0
53,172522,2,3,3,0,34,23,0
58,76949,29,3,4,0,53,46,0
55,188001,39,2,3,0,72,46,1
51,66589,30,4,3,0,76,11,0
34,95122,26,3,3,0,63,39,0
54,151358,5,3,1,0,53,3,0
42,194634,28,4,4,0,52,4,0
55,36387,8,1,2,1,31,44,1
29,134365,19,2,1,1,44,59,1
40,42319,10,3,2,0,68,3,0
59,151483,18,3,2,0,54,27,0
39,40729,38,3,3,0,74,27,0
38,105647,9,4,4,0,44,32,0
44,132102,4,3,4,1,73,35,1
48,35704,38,1,2,0,67,59,1
23,161181,22,3,4,0,70,29,0
44,182244,5,4,4,1,75,40,1
57,169056,30,4,3,1,76,14,0
51,178532,17,3,3,0,52,42,0
29,141845,20,2,1,0,57,20,0
62,150317,14,4,1,1,36,1,0
24,189546,30,2,2,1,65,43,1
27,64449,9,3,3,0,62,2,0
62,140247,5,3,3,0,48,27,0
34,158268,23,3,1,0,43,6,0
43,71534,32,3,2,1,57,41,1
38,33549,27,4,3,0,42,12,0
45,29821,27,2,4,0,60,33,0
63,55564,9,3,3,0,32,22,0
19,31073,22,4,3,0,47,44,0
60,27282,14,4,3,0,40,33,0
18,170261,36,1,2,1,77,5,1
53,129966,13,3,4,0,44,13,0
43,30771,13,2,4,0,77,10,0
46,81492,6,3,2,0,41,11,0
38,194797,35,2,4,0,60,21,0
28,173306,17,3,2,0,68,27,0
57,54096,14,3,1,0,71,56,1
28,32236,32,3,3,0,55,2,0
53,71544,21,3,2,0,55,4,0
56,55921,16,4,2,0,49,57,0
57,44576,25,2,3,0,39,54,0
52,151238,14,3,3,1,69,15,0
51,165724,39,3,3,0,77,36,0
64,170710,17,4,1,1,61,36,1
41,35233,7,3,2,0,34,11,0
39,21885,2,3,2,1,72,36,1
22,73520,13,3,2,1,44,8,0
50,119203,33,4,2,0,43,21,0
53,186088,32,2,2,0,46,53,1
64,129759,36,4,4,0,36,52,0
37,162841,0,4,4,0,30,53,0
36,194219,34,3,4,0,50,9,0
52,157521,9,2,1,1,36,47,1
60,193251,18,3,2,0,41,37,0
34,126459,10,2,2,0,37,3,0
62,28136,34,4,2,0,66,8,0
60,91986,1,2,2,1,71,39,1
51,62999,2,4,1,1,74,52,1
26,109567,14,3,3,0,32,42,0
43,51052,27,2,3,0,30,47,0
19,162418,1,4,3,0,69,15,0
26,34852,29,4,2,0,33,29,0
26,135418,37,1,2,0,53,48,1
57,92603,4,4,4,0,73,32,0
34,182557,5,3,3,0,67,53,0
18,126071,4,1,2,0,75,33,1
42,44272,11,3,2,0,54,42,0
60,154835,3,2,3,1,61,37,1
57,79087,23,2,3,0,73,40,1
59,74848,24,3,3,0,34,53,0
42,50075,25,3,1,1,73,41,1
56,48692,32,2,3,1,74,22,1
52,112085,20,2,3,0,45,49,0
20,86414,22,3,3,1,76,56,1
54,179920,36,4,4,0,54,13,0
61,140170,36,1,2,1,70,53,1
61,39268,11,2,1,1,57,13,1
47,145887,36,3,2,0,53,54,0
55,96323,20,4,2,0,47,18,0
51,136985,12,3,3,0,31,28,0
29,192692,32,1,1,0,46,56,1
36,96872,5,2,2,0,47,23,0
54,113274,11,3,4,1,64,59,1
61,60139,37,2,4,0,65,1,0
34,54037,29,2,2,1,51,52,1
27,98434,36,2,3,0,31,47,0
64,168750,17,3,2,0,72,45,1
29,194123,15,3,1,1,74,13,1
33,38141,6,3,3,0,67,34,0
41,44160,0,4,1,0,61,57,1
36,163907,27,4,4,0,44,44,0
25,29383,2,1,2,1,47,40,1
48,124882,38,3,2,0,45,18,0
38,175636,9,4,3,1,68,2,0
34,127549,13,1,4,0,65,8,0
40,189556,14,4,3,1,37,25,0
54,71556,5,4,3,0,48,53,0
33,179352,38,2,3,0,43,39,0
23,193854,15,4,3,1,79,29,0
25,177367,17,3,4,0,66,33,0
42,77596,34,1,1,0,54,58,1
35,118236,24,2,1,1,69,14,1
42,133424,32,2,3,1,31,29,0
29,118145,32,4,2,0,52,1,0
32,95287,18,4,4,0,78,31,0
43,91678,37,1,4,0,45,13,0
58,65955,10,4,3,0,49,2,0
62,71080,38,2,3,0,61,48,1
43,101793,2,4,1,0,49,13,0
64,173722,37,4,3,0,64,28,0
49,123717,0,1,1,1,41,3,1
27,174284,39,3,4,0,62,1,0
33,87726,24,3,2,0,40,44,0
24,62882,31,4,1,0,53,39,0
